fold,seed,split,timestamp,action,decision_eligible,decision_schedule_kind,decision_every_bars,decision_anchor,decision_session,reward,gross_return,net_return,one_way_turnover,cost,execution_risk_status,execution_risk_forecast_available,execution_risk_observations,pretrade_risk_forecast_annualized,executed_risk_forecast_annualized,execution_risk_ceiling_annualized,risk_rebalance_override,execution_reason,gross_exposure,proposed_one_way_turnover,constraint_rebalance_override,constraint_repair_one_way,executed_constraint_maximum_error
fold-2,11,validation,2025-02-24,activity,True,every-bars,1,dataset-start,dataset,0.0035383823116832314,0.0046951387751126231,0.0035405867444949879,0.57727601530881756,0.0011545520306176353,within_ceiling,True,60,0.088474323736725174,0.083475166531402148,0.14999999999999999,False,rebalance_threshold_met,1,0.57727601530881756,False,0,6.9388939039072284e-18
fold-2,11,validation,2025-02-25,intraday,True,every-bars,1,dataset-start,dataset,0.02149117991842658,0.022486806825495788,0.021541745566547296,0.47253062947424568,0.00094506125894849142,within_ceiling,True,60,0.083597511808971861,0.097383488936647666,0.14999999999999999,False,rebalance_threshold_met,0.99999999999999989,0.47253062947424568,False,3.1225022567582528e-17,8.3266726846886741e-17
fold-2,11,validation,2025-02-26,activity,True,every-bars,1,dataset-start,dataset,-0.00075694189686055578,0.00018849301857344191,-0.0007569383438987507,0.47271568123609631,0.00094543136247219261,within_ceiling,True,60,0.10606409705511591,0.111275780289336,0.14999999999999999,False,rebalance_threshold_met,1,0.47271568123609631,False,0,6.9388939039072284e-17
fold-2,11,validation,2025-02-27,intraday,True,every-bars,1,dataset-start,dataset,0.0095254646544259171,0.010653245916236932,0.0095368138192810994,0.55821604847791662,0.0011164320969558332,within_ceiling,True,60,0.11119797448710006,0.087218743306472571,0.14999999999999999,False,rebalance_threshold_met,1,0.55821604847791662,False,0,2.7755575615628914e-17
fold-2,11,validation,2025-02-28,activity,True,every-bars,1,dataset-start,dataset,0.0083246231839584958,0.0099380254090058739,0.0083344996188615007,0.80176289507218657,0.0016035257901443733,within_ceiling,True,60,0.089533305876635216,0.12181826611313602,0.14999999999999999,False,rebalance_threshold_met,1,0.80176289507218657,False,0,5.5511151231257827e-17
fold-2,11,validation,2025-03-03,intraday,True,every-bars,1,dataset-start,dataset,0.014426733300697003,0.015083904050391086,0.014449485716837143,0.31720916677697131,0.0006344183335539427,within_ceiling,True,60,0.12155298908399229,0.11090849168845998,0.14999999999999999,False,rebalance_threshold_met,1,0.31720916677697131,False,0,0
fold-2,11,validation,2025-03-04,activity,True,every-bars,1,dataset-start,dataset,-0.0038085021448628267,-0.0022317143567510021,-0.0038080040899658137,0.78814486660740568,0.0015762897332148114,within_ceiling,True,60,0.11302228110598701,0.11773735361125992,0.14999999999999999,False,rebalance_threshold_met,1,0.78814486660740568,False,0,0
fold-2,11,validation,2025-03-05,intraday,True,every-bars,1,dataset-start,dataset,0.0059235535736098877,0.0079297535983026239,0.0059298416728228668,0.99995596273987852,0.0019999119254797571,within_ceiling,True,60,0.11809053875700851,0.10392512332602501,0.14999999999999999,False,rebalance_threshold_met,1,0.99995596273987852,False,0,0
fold-2,11,validation,2025-03-06,activity,True,every-bars,1,dataset-start,dataset,0.0012800968269687427,0.0024899532245830115,0.0012807168136748039,0.60461820545410383,0.0012092364109082077,within_ceiling,True,60,0.10302783399730617,0.10821503979825436,0.14999999999999999,False,rebalance_threshold_met,1,0.60461820545410383,False,0,1.3877787807814457e-17
fold-2,11,validation,2025-03-07,intraday,True,every-bars,1,dataset-start,dataset,0.015564707735352047,0.017111348524179032,0.015593987560183639,0.75868048199769655,0.001517360963995393,within_ceiling,True,60,0.10674039912063929,0.084018336965472798,0.14999999999999999,False,rebalance_threshold_met,1,0.75868048199769655,False,0,5.5511151231257827e-17
fold-2,11,validation,2025-03-10,activity,True,every-bars,1,dataset-start,dataset,-0.010721685828142903,-0.0097759135697447295,-0.010712128979530592,0.46810770489293096,0.00093621540978586193,within_ceiling,True,60,0.089500782629745423,0.10541741532576665,0.14999999999999999,False,rebalance_threshold_met,0.99999999999999978,0.46810770489293096,False,4.163336342344337e-17,0
fold-2,11,validation,2025-03-11,intraday,True,every-bars,1,dataset-start,dataset,0.014191519225269728,0.016140767147351333,0.01421757166168023,0.96159774283555144,0.0019231954856711027,within_ceiling,True,60,0.10603505132751954,0.11232701264708048,0.14999999999999999,False,rebalance_threshold_met,1,0.96159774283555144,False,0,2.7755575615628914e-17
fold-2,11,validation,2025-03-12,activity,True,every-bars,1,dataset-start,dataset,0.0034377247253065475,0.0045057098668891959,0.0034397548674470059,0.53297749972109509,0.0010659549994421901,within_ceiling,True,60,0.11508268872670027,0.10827622098980236,0.14999999999999999,False,rebalance_threshold_met,1,0.53297749972109509,False,0,0
fold-2,11,validation,2025-03-13,intraday,True,every-bars,1,dataset-start,dataset,0.00615117255010622,0.0072741912285106056,0.0061564639359091141,0.55886364630074581,0.0011177272926014916,within_ceiling,True,60,0.10786586620664855,0.10185813645392044,0.14999999999999999,False,rebalance_threshold_met,1,0.55886364630074581,False,0,5.5511151231257827e-17
fold-2,11,validation,2025-03-14,activity,True,every-bars,1,dataset-start,dataset,-0.0044505917004589186,-0.0024551894539612926,-0.004449988904933434,0.99739972548607048,0.0019947994509721409,within_ceiling,True,60,0.10214329613087961,0.091951192740893431,0.14999999999999999,False,rebalance_threshold_met,1,0.99739972548607048,False,0,0
fold-2,11,validation,2025-03-17,intraday,True,every-bars,1,dataset-start,dataset,0.0025753756819464789,0.0041752251379904293,0.0025771189324417694,0.79905310277432995,0.0015981062055486601,within_ceiling,True,60,0.091501808515547109,0.10380909158868906,0.14999999999999999,False,rebalance_threshold_met,1,0.79905310277432995,False,0,0
fold-2,11,validation,2025-03-18,activity,True,every-bars,1,dataset-start,dataset,0.012421685179845434,0.013832144546785578,0.01244081800212175,0.69566327233191383,0.0013913265446638277,within_ceiling,True,60,0.10358512771147069,0.096676341940878874,0.14999999999999999,False,rebalance_threshold_met,1,0.69566327233191383,False,0,5.5511151231257827e-17
fold-2,11,validation,2025-03-19,intraday,True,every-bars,1,dataset-start,dataset,0.010620130254734655,0.010953316073659703,0.010632127768035605,0.1605941528120487,0.0003211883056240974,within_ceiling,True,60,0.098873063318127188,0.10402550636107745,0.14999999999999999,False,rebalance_threshold_met,1,0.1605941528120487,False,0,2.7755575615628914e-17
fold-2,11,validation,2025-03-20,activity,True,every-bars,1,dataset-start,dataset,-0.0020502662407581125,-0.0014528449698226263,-0.0020500551649074786,0.29860509754242615,0.00059721019508485228,within_ceiling,True,60,0.1046712984136173,0.10634412291897929,0.14999999999999999,False,rebalance_threshold_met,1,0.29860509754242615,False,4.8572257327350599e-17,0
fold-2,11,validation,2025-03-21,intraday,True,every-bars,1,dataset-start,dataset,0.0066682020191952901,0.0078065271404616455,0.0066742962057947663,0.56611546733343954,0.001132230934666879,within_ceiling,True,60,0.10202985260973665,0.11636118979270477,0.14999999999999999,False,rebalance_threshold_met,1,0.56611546733343954,False,0,0
fold-2,11,validation,2025-03-24,activity,True,every-bars,1,dataset-start,dataset,0.0017720975528589236,0.0028598818103804814,0.0017729154452558581,0.54348318256231165,0.0010869663651246232,within_ceiling,True,60,0.11655566976862877,0.093648758623028044,0.14999999999999999,False,rebalance_threshold_met,1,0.54348318256231165,False,0,5.5511151231257827e-17
fold-2,11,validation,2025-03-25,intraday,True,every-bars,1,dataset-start,dataset,0.0025012091377127339,0.0041098353253491531,0.0025028982123528826,0.8034685564981352,0.0016069371129962704,within_ceiling,True,60,0.093457342405740246,0.091667887064287856,0.14999999999999999,False,rebalance_threshold_met,1.0000000000000002,0.8034685564981352,False,0,2.2204460492503131e-16
fold-2,11,validation,2025-03-26,activity,True,every-bars,1,dataset-start,dataset,-0.00047769645409445854,0.0010216450798216092,-0.00047759207822754618,0.74961857902457774,0.0014992371580491554,within_ceiling,True,60,0.090110836345830739,0.11065293264636074,0.14999999999999999,False,rebalance_threshold_met,1,0.74961857902457774,False,4.163336342344337e-17,0
fold-2,11,validation,2025-03-27,intraday,True,every-bars,1,dataset-start,dataset,0.010104512531232152,0.011182632056829001,0.010117017657203993,0.53280719981250402,0.0010656143996250079,within_ceiling,True,60,0.11010853552136692,0.11261995801667941,0.14999999999999999,False,rebalance_threshold_met,1,0.53280719981250402,False,0,8.3266726846886741e-17
fold-2,11,validation,2025-03-28,activity,True,every-bars,1,dataset-start,dataset,-0.0025436805997080146,-0.00055406462477212135,-0.0025436499009471722,0.99479263808752538,0.0019895852761750506,within_ceiling,True,60,0.11329317573994138,0.098317531014248102,0.14999999999999999,False,rebalance_threshold_met,1,0.99479263808752538,False,0,0
fold-2,11,validation,2025-03-31,intraday,True,every-bars,1,dataset-start,dataset,0.014403071273136517,0.016033675224704731,0.014428779147257648,0.80244803872354198,0.0016048960774470839,within_ceiling,True,60,0.098066399310220168,0.10396094154669669,0.14999999999999999,False,rebalance_threshold_met,1,0.80244803872354198,False,0,5.5511151231257827e-17
fold-2,11,validation,2025-04-01,activity,True,every-bars,1,dataset-start,dataset,0.0012670997582144665,0.0027506866700613636,0.0012678563859301519,0.74141514206560588,0.0014828302841312117,within_ceiling,True,60,0.10707375906843793,0.10544450155878464,0.14999999999999999,False,rebalance_threshold_met,1,0.74141514206560588,False,0,0
fold-2,11,validation,2025-04-02,intraday,True,every-bars,1,dataset-start,dataset,0.0084140600112896664,0.010007091043910359,0.0084240741984057781,0.79150842275229083,0.0015830168455045817,within_ceiling,True,60,0.10217051490543466,0.10268126164049181,0.14999999999999999,False,rebalance_threshold_met,1,0.79150842275229083,False,0,0
fold-2,11,validation,2025-04-03,activity,True,every-bars,1,dataset-start,dataset,-0.0066453538028397909,-0.0059927699866441086,-0.0066417624736285086,0.32449624349220013,0.00064899248698440022,within_ceiling,True,60,0.10287511301635659,0.12140064662192299,0.14999999999999999,False,rebalance_threshold_met,1,0.32449624349220013,False,0,0
fold-2,11,validation,2025-04-04,intraday,True,every-bars,1,dataset-start,dataset,0.0052487409022171239,0.0066590599862740409,0.0052531752102072038,0.70294238803341846,0.0014058847760668369,within_ceiling,True,60,0.1181977561258815,0.081949567520778699,0.14999999999999999,False,rebalance_threshold_met,1,0.70294238803341846,False,0,0
fold-2,11,validation,2025-04-07,activity,True,every-bars,1,dataset-start,dataset,0.00061511939193253148,0.0015951154484661646,0.00061537383126192497,0.48987080860211984,0.00097974161720423966,within_ceiling,True,60,0.080644234437291254,0.10056407629678121,0.14999999999999999,False,rebalance_threshold_met,0.99999999999999978,0.48987080860211984,False,4.163336342344337e-17,2.7755575615628914e-17
fold-2,11,validation,2025-04-08,intraday,True,every-bars,1,dataset-start,dataset,0.010859959006945825,0.011566514807039597,0.010873337433423971,0.34658868680781296,0.00069317737361562597,within_ceiling,True,60,0.099682161178466913,0.10533425647181049,0.14999999999999999,False,rebalance_threshold_met,1,0.34658868680781296,False,0,5.5511151231257827e-17
fold-2,11,validation,2025-04-09,activity,True,every-bars,1,dataset-start,dataset,-0.0084601639808988844,-0.0064662285270005396,-0.0084559827697625444,0.99487712138100204,0.0019897542427620043,within_ceiling,True,60,0.10716991505618043,0.11624455320302884,0.14999999999999999,False,rebalance_threshold_met,1,0.99487712138100204,False,0,0
fold-2,11,validation,2025-04-10,intraday,True,every-bars,1,dataset-start,dataset,0.013067600155739373,0.014381556683700468,0.013088283073004022,0.6466368053482231,0.0012932736106964463,within_ceiling,True,60,0.11818597201463779,0.077168851583512277,0.14999999999999999,False,rebalance_threshold_met,1,0.6466368053482231,False,0,5.5511151231257827e-17
fold-2,11,validation,2025-04-11,activity,True,every-bars,1,dataset-start,dataset,-0.00091882654435192668,4.296478697917664e-06,-0.00091882654250595376,0.46156151060193568,0.00092312302120387143,within_ceiling,True,60,0.081378879405064594,0.092759348216024121,0.14999999999999999,False,rebalance_threshold_met,1,0.46156151060193568,False,0,0
fold-2,11,validation,2025-04-14,intraday,True,every-bars,1,dataset-start,dataset,0.004939651513399995,0.0068287355006806019,0.0049443146762538203,0.94221041221339086,0.0018844208244267818,within_ceiling,True,60,0.092366347388701517,0.10748709605960599,0.14999999999999999,False,rebalance_threshold_met,1,0.94221041221339086,False,4.163336342344337e-17,2.7755575615628914e-17
fold-2,11,validation,2025-04-15,activity,True,every-bars,1,dataset-start,dataset,0.0094039112617274549,0.010818537859088926,0.0094156153378683084,0.70146126061030856,0.001402922521220617,within_ceiling,True,60,0.10754760464113494,0.078033040281103236,0.14999999999999999,False,rebalance_threshold_met,1,0.70146126061030856,False,4.5102810375396984e-17,0
fold-2,11,validation,2025-04-16,intraday,True,every-bars,1,dataset-start,dataset,-0.0070657413048997005,-0.0055082507113791744,-0.0070627072223097597,0.77722825546529273,0.0015544565109305855,within_ceiling,True,60,0.076787695282800522,0.09768991432264279,0.14999999999999999,False,rebalance_threshold_met,1,0.77722825546529273,False,4.5102810375396984e-17,8.3266726846886741e-17
fold-2,11,validation,2025-04-17,activity,True,every-bars,1,dataset-start,dataset,0.017351746321280403,0.018495485228682489,0.017385954618664844,0.55476530500882182,0.0011095306100176437,within_ceiling,True,60,0.097847273082391148,0.099247100477112132,0.14999999999999999,False,rebalance_threshold_met,1,0.55476530500882182,False,0,5.5511151231257827e-17
fold-2,11,validation,2025-04-18,intraday,True,every-bars,1,dataset-start,dataset,-0.0047443082001388205,-0.0033587857707116698,-0.0047431800559534672,0.6921971426208986,0.0013843942852417971,within_ceiling,True,60,0.10153024160872084,0.090382435166319858,0.14999999999999999,False,rebalance_threshold_met,1,0.6921971426208986,False,0,0
fold-2,11,test,2025-04-21,activity,True,every-bars,1,dataset-start,dataset,0.0082795051333961964,0.009288132073137001,0.0082881320731370001,0.5,0.001,within_ceiling,True,60,0,0.10638178244258438,0.14999999999999999,False,rebalance_threshold_met,1,0.5,False,0,5.5511151231257827e-17
fold-2,11,test,2025-04-22,intraday,True,every-bars,1,dataset-start,dataset,-0.0055100259013549681,-0.0036441740113744296,-0.0055086979009324501,0.93226194477901014,0.0018645238895580202,within_ceiling,True,60,0.10732119492200995,0.097902371171149083,0.14999999999999999,False,rebalance_threshold_met,1,0.93226194477901014,False,0,0
fold-2,11,test,2025-04-23,activity,True,every-bars,1,dataset-start,dataset,0.017123320103257459,0.01834795726166346,0.017156984856825042,0.59548620241920891,0.0011909724048384178,within_ceiling,True,60,0.099271789814686151,0.093944974085734739,0.14999999999999999,False,rebalance_threshold_met,1,0.59548620241920891,False,4.163336342344337e-17,2.7755575615628914e-17
fold-2,11,test,2025-04-24,intraday,True,every-bars,1,dataset-start,dataset,-0.0082710815057607471,-0.0075635103003020791,-0.0082653608369544704,0.35092526832619586,0.00070185053665239175,within_ceiling,True,60,0.097580563493845765,0.08748590361867209,0.14999999999999999,False,rebalance_threshold_met,1,0.35092526832619586,False,0,0
fold-2,11,test,2025-04-25,activity,True,every-bars,1,dataset-start,dataset,0.016992919503103634,0.018634687121523635,0.017027644659515343,0.80352123100414585,0.0016070424620082918,within_ceiling,True,60,0.090657797929685327,0.11334280733933765,0.14999999999999999,False,rebalance_threshold_met,1,0.80352123100414585,False,0,0
fold-2,11,test,2025-04-28,intraday,True,every-bars,1,dataset-start,dataset,-0.002644210778174005,-0.0010552704001936025,-0.0026440994186122525,0.79441450920932499,0.00158882901841865,within_ceiling,True,60,0.11746048088463305,0.08335599862606087,0.14999999999999999,False,rebalance_threshold_met,1,0.79441450920932499,False,0,2.7755575615628914e-17
fold-2,11,test,2025-04-29,activity,True,every-bars,1,dataset-start,dataset,0.012508657409362047,0.013662711107213382,0.012527324376841965,0.56769336518570834,0.0011353867303714167,within_ceiling,True,60,0.079340645537424814,0.091024971339919367,0.14999999999999999,False,rebalance_threshold_met,0.99999999999999989,0.56769336518570834,False,4.5102810375396984e-17,5.5511151231257827e-17
fold-2,11,test,2025-04-30,intraday,True,every-bars,1,dataset-start,dataset,-0.0029744564506496915,-0.0013272836733882036,-0.0029742802824547273,0.82349830453326178,0.0016469966090665235,within_ceiling,True,60,0.091917021351376998,0.085625967427842384,0.14999999999999999,False,rebalance_threshold_met,1,0.82349830453326178,False,0,0
fold-2,11,test,2025-05-01,activity,True,every-bars,1,dataset-start,dataset,0.0022669918546841437,0.0037333396715991006,0.0022683856371944972,0.73247701720230174,0.0014649540344046034,within_ceiling,True,60,0.08366578812860169,0.11098977716463351,0.14999999999999999,False,rebalance_threshold_met,1,0.73247701720230174,False,0,0
fold-2,11,test,2025-05-02,intraday,True,every-bars,1,dataset-start,dataset,0.0048998085593348305,0.0064996848707239777,0.0049040331496767019,0.79782586052363791,0.0015956517210472757,within_ceiling,True,60,0.11053441628609767,0.11973084443402902,0.14999999999999999,False,rebalance_threshold_met,1,0.79782586052363791,False,0,0
fold-2,11,test,2025-05-05,activity,True,every-bars,1,dataset-start,dataset,0.0060693540225366287,0.0076661320005825704,0.0060752309805216639,0.79545051003045308,0.0015909010200609063,within_ceiling,True,60,0.11456906180979255,0.1123056836200032,0.14999999999999999,False,rebalance_threshold_met,1,0.79545051003045308,False,0,0
fold-2,11,test,2025-05-06,intraday,True,every-bars,1,dataset-start,dataset,0.004258361824044838,0.005462516017533869,0.0042613457321690196,0.6005851426824248,0.0012011702853648495,within_ceiling,True,60,0.11331903244441395,0.10141539495748016,0.14999999999999999,False,rebalance_threshold_met,1,0.6005851426824248,False,0,0
fold-2,11,test,2025-05-07,activity,True,every-bars,1,dataset-start,dataset,0.0082533716865331123,0.010263519158710094,0.0082639056690852336,0.9998067448124307,0.0019996134896248614,within_ceiling,True,60,0.101161349920057,0.10243462122002854,0.14999999999999999,False,rebalance_threshold_met,1,0.9998067448124307,False,0,0
fold-2,11,test,2025-05-08,intraday,True,every-bars,1,dataset-start,dataset,-0.0090933881901263686,-0.0077887528254641167,-0.0090873217230687513,0.64928444880231739,0.0012985688976046347,within_ceiling,True,60,0.10119849866038795,0.088344056779803018,0.14999999999999999,False,rebalance_threshold_met,1,0.64928444880231739,False,0,2.7755575615628914e-17
fold-2,11,test,2025-05-09,activity,True,every-bars,1,dataset-start,dataset,0.0035263959490930918,0.0054333731992923595,0.0035293481035253704,0.95201254788349476,0.0019040250957669893,within_ceiling,True,60,0.090506282992949633,0.12153113887219306,0.14999999999999999,False,rebalance_threshold_met,1,0.95201254788349476,False,0,2.7755575615628914e-17
fold-2,11,test,2025-05-12,intraday,True,every-bars,1,dataset-start,dataset,-0.0015163517809259363,-0.00051101332317750488,-0.0015163256674642898,0.50265617214339242,0.0010053123442867848,within_ceiling,True,60,0.12162822270740828,0.088622817157935976,0.14999999999999999,False,rebalance_threshold_met,1,0.50265617214339242,False,0,5.5511151231257827e-17
fold-2,11,test,2025-05-13,activity,True,every-bars,1,dataset-start,dataset,0.012948114074745196,0.014206993346925352,0.012968297940741155,0.61934770309209819,0.0012386954061841965,within_ceiling,True,60,0.088411923695959641,0.089464877262204687,0.14999999999999999,False,rebalance_threshold_met,1,0.61934770309209819,False,0,2.7755575615628914e-17
fold-2,11,test,2025-05-14,intraday,True,every-bars,1,dataset-start,dataset,-0.0025296093742462073,-0.0016411756854849821,-0.0025293400284831448,0.44408217149908125,0.00088816434299816263,within_ceiling,True,60,0.093375069387585649,0.08666211746729563,0.14999999999999999,False,rebalance_threshold_met,1,0.44408217149908125,False,0,0
fold-2,11,test,2025-05-15,activity,True,every-bars,1,dataset-start,dataset,0.0097110203960529655,0.010856311571151644,0.0097228063461459579,0.56675261250284303,0.0011335052250056861,within_ceiling,True,60,0.085775322146105837,0.11203279383206657,0.14999999999999999,False,rebalance_threshold_met,1,0.56675261250284303,False,0,2.7755575615628914e-17
fold-2,11,test,2025-05-16,intraday,True,every-bars,1,dataset-start,dataset,-0.0054141196602905898,-0.0042447924449819929,-0.0054123178340004918,0.58376269450924922,0.0011675253890184984,within_ceiling,True,60,0.11246327619499735,0.10276423919144041,0.14999999999999999,False,rebalance_threshold_met,1,0.58376269450924922,False,0,0
fold-2,11,test,2025-05-19,activity,True,every-bars,1,dataset-start,dataset,0.013846957314074928,0.014739278832859927,0.013868681948126207,0.43529844236685983,0.00087059688473371962,within_ceiling,True,60,0.10035856224253116,0.10081410536224729,0.14999999999999999,False,rebalance_threshold_met,0.99999999999999989,0.43529844236685983,False,0,2.7755575615628914e-17
fold-2,11,test,2025-05-20,intraday,True,every-bars,1,dataset-start,dataset,0.0056799339019764266,0.0063696082102654089,0.0056839910928516545,0.3428085587068771,0.00068561711741375419,within_ceiling,True,60,0.10421777308062642,0.10795801495742964,0.14999999999999999,False,rebalance_threshold_met,1,0.3428085587068771,False,0,0
fold-2,11,test,2025-05-21,activity,True,every-bars,1,dataset-start,dataset,0.0048347100416783056,0.0068280774565382682,0.0048393723058535541,0.9943525753423571,0.0019887051506847142,within_ceiling,True,60,0.098680930518314197,0.12270867290907642,0.14999999999999999,False,rebalance_threshold_met,1,0.9943525753423571,False,0,0
fold-2,11,test,2025-05-22,intraday,True,every-bars,1,dataset-start,dataset,0.010481940484107678,0.012057734181837077,0.010496479379467662,0.78062740118470797,0.0015612548023694159,within_ceiling,True,60,0.12228389854011526,0.08026814193809817,0.14999999999999999,False,rebalance_threshold_met,1,0.78062740118470797,False,0,0
fold-2,11,test,2025-05-23,activity,True,every-bars,1,dataset-start,dataset,0.017920989786433982,0.019207833421628948,0.017957883872909287,0.62497477435982962,0.0012499495487196591,within_ceiling,True,60,0.083554023911604047,0.11744660826888736,0.14999999999999999,False,rebalance_threshold_met,1,0.62497477435982962,False,4.163336342344337e-17,0
fold-2,11,test,2025-05-26,intraday,True,every-bars,1,dataset-start,dataset,-0.0083182991819308119,-0.0064348372650612738,-0.0083141584688680298,0.93966060190337763,0.0018793212038067551,within_ceiling,True,60,0.12177154623290365,0.084237399024301662,0.14999999999999999,False,rebalance_threshold_met,1,0.93966060190337763,False,0,1.3877787807814457e-17
fold-2,11,test,2025-05-27,activity,True,every-bars,1,dataset-start,dataset,0.012591488543589425,0.014325126295570001,0.012612009467927827,0.85655841382108711,0.0017131168276421744,within_ceiling,True,60,0.085912287841771975,0.092557876299209391,0.14999999999999999,False,rebalance_threshold_met,1,0.85655841382108711,False,0,0
fold-2,11,test,2025-05-28,intraday,True,every-bars,1,dataset-start,dataset,-9.6986051084179458e-05,0.001109382300637876,-9.6862978175282603e-05,0.6031226394065794,0.0012062452788131586,within_ceiling,True,60,0.090945322451015775,0.099680843176490327,0.14999999999999999,False,rebalance_threshold_met,1,0.6031226394065794,False,4.5102810375396984e-17,5.5511151231257827e-17
fold-2,11,test,2025-05-29,activity,True,every-bars,1,dataset-start,dataset,0.011294035135990168,0.012974923763300623,0.011310870000656514,0.8320268813220546,0.0016640537626441091,within_ceiling,True,60,0.09990019282883697,0.089194557833811791,0.14999999999999999,False,rebalance_threshold_met,1,0.8320268813220546,False,0,1.3877787807814457e-17
fold-2,11,test,2025-05-30,intraday,True,every-bars,1,dataset-start,dataset,-0.0022543333596752959,-0.00049210552527818689,-0.0022543091428904949,0.88110180880615407,0.0017622036176123082,within_ceiling,True,60,0.091441170425035981,0.080794679144416195,0.14999999999999999,False,rebalance_threshold_met,1.0000000000000002,0.88110180880615407,False,0,2.2204460492503131e-16
fold-2,11,test,2025-06-02,activity,True,every-bars,1,dataset-start,dataset,0.0079543212836770596,0.0095605769429673894,0.0079634617468252993,0.79855759807104543,0.0015971151961420907,within_ceiling,True,60,0.078177520066760181,0.090098872973656097,0.14999999999999999,False,rebalance_threshold_met,1,0.79855759807104543,False,9.3675067702747583e-17,6.9388939039072284e-17
fold-2,11,test,2025-06-03,intraday,True,every-bars,1,dataset-start,dataset,0.0080081091411133565,0.0090797327753507698,0.0080163532958405347,0.53168973975511791,0.0010633794795102357,within_ceiling,True,60,0.090410777929761599,0.10694185278548485,0.14999999999999999,False,rebalance_threshold_met,1,0.53168973975511791,False,0,0
fold-2,11,test,2025-06-04,activity,True,every-bars,1,dataset-start,dataset,0.0071773161773046375,0.0087774212108517168,0.0071850204896159089,0.79620036061790422,0.0015924007212358084,within_ceiling,True,60,0.10377340861220671,0.096038644186121583,0.14999999999999999,False,rebalance_threshold_met,1,0.79620036061790422,False,0,2.7755575615628914e-17
fold-2,11,test,2025-06-05,intraday,True,every-bars,1,dataset-start,dataset,0.0087026429599722857,0.0099003502058071513,0.0087124446533920485,0.5939527762075516,0.0011879055524151032,within_ceiling,True,60,0.096234664814347115,0.091500910201820412,0.14999999999999999,False,rebalance_threshold_met,1,0.5939527762075516,False,0,0
fold-2,11,test,2025-06-06,activity,True,every-bars,1,dataset-start,dataset,0.008247179176735427,0.0092454005818289418,0.0082557269199272747,0.49483683095083353,0.0009896736619016671,within_ceiling,True,60,0.091991968303822821,0.088437023663280323,0.14999999999999999,False,rebalance_threshold_met,1,0.49483683095083353,False,4.163336342344337e-17,0
fold-2,11,test,2025-06-09,intraday,True,every-bars,1,dataset-start,dataset,-0.00014894744243598788,0.0014979406822564704,-0.00014872305980723199,0.82333187103185124,0.0016466637420637024,within_ceiling,True,60,0.087498084720213337,0.10650622533324704,0.14999999999999999,False,rebalance_threshold_met,1,0.82333187103185124,False,0,4.8572257327350599e-17
fold-2,11,test,2025-06-10,activity,True,every-bars,1,dataset-start,dataset,0.016082227225188438,0.017645773832300413,0.01611336455860251,0.76620463684895079,0.0015324092736979016,within_ceiling,True,60,0.10569476358787083,0.091416991126211877,0.14999999999999999,False,rebalance_threshold_met,1,0.76620463684895079,False,0,0
fold-2,11,test,2025-06-11,intraday,True,every-bars,1,dataset-start,dataset,0.0027279436936605552,0.0047084977825048811,0.0027301606887973405,0.98916854685377031,0.0019783370937075406,within_ceiling,True,60,0.096214271693696632,0.10367412845774551,0.14999999999999999,False,rebalance_threshold_met,1,0.98916854685377031,False,4.5102810375396984e-17,5.5511151231257827e-17
fold-2,11,test,2025-06-12,activity,True,every-bars,1,dataset-start,dataset,0.0023123617385155601,0.0040717887047223783,0.0023140196848411504,0.87888450994061385,0.0017577690198812277,within_ceiling,True,60,0.10345935481306577,0.098521434950573208,0.14999999999999999,False,rebalance_threshold_met,1,0.87888450994061385,False,6.2450045135165055e-17,5.5511151231257827e-17
fold-2,11,test,2025-06-13,intraday,True,every-bars,1,dataset-start,dataset,0.0086898132939286013,0.0096772094975813832,0.0086991781322946094,0.48901568264338685,0.00097803136528677357,within_ceiling,True,60,0.09844001703697744,0.097671624337041629,0.14999999999999999,False,rebalance_threshold_met,1.0000000000000002,0.48901568264338685,False,4.8572257327350599e-17,2.2204460492503131e-16
fold-2,11,test,2025-06-16,activity,True,every-bars,1,dataset-start,dataset,0.00088143418193449325,0.0024633764027450341,0.00088204100426465338,0.79066769924019042,0.0015813353984803808,within_ceiling,True,60,0.098900897453331721,0.08294826724289088,0.14999999999999999,False,rebalance_threshold_met,1,0.79066769924019042,False,0,2.7755575615628914e-17
fold-2,11,test,2025-06-17,intraday,True,every-bars,1,dataset-start,dataset,0.0035637235085113714,0.0053233255085440292,0.003566557287958363,0.87838411029283314,0.0017567682205856662,within_ceiling,True,60,0.082558703193886848,0.082692697494450795,0.14999999999999999,False,rebalance_threshold_met,1,0.87838411029283314,False,4.5102810375396984e-17,5.5511151231257827e-17
fold-2,11,test,2025-06-18,activity,True,every-bars,1,dataset-start,dataset,0.0078602238747556754,0.0096232512582870577,0.0078694845712336883,0.87688334352668451,0.0017537666870533692,within_ceiling,True,60,0.082405823516559562,0.080962768683116179,0.14999999999999999,False,rebalance_threshold_met,1,0.87688334352668451,False,0,5.5511151231257827e-17
fold-2,11,test,2025-06-19,intraday,True,every-bars,1,dataset-start,dataset,0.0057555368029536232,0.0068775880258176575,0.0057602669246589102,0.55866055057937369,0.0011173211011587475,within_ceiling,True,60,0.080496452287495537,0.085465043953567785,0.14999999999999999,False,rebalance_threshold_met,1,0.55866055057937369,False,0,2.7755575615628914e-17
