timestamp,gross_return,net_return,benchmark_return,one_way_turnover,traded_notional,cost,gross_exposure,net_exposure,cash_weight,max_abs_weight,concentration_hhi,rebalanced,decision_eligible,decision_schedule_kind,decision_every_bars,decision_anchor,decision_session,execution_reason,execution_risk_status,execution_risk_forecast_available,execution_risk_observations,pretrade_risk_forecast_annualized,proposed_risk_forecast_pre_annualized,proposed_risk_forecast_post_annualized,executed_risk_forecast_annualized,execution_risk_ceiling_annualized,proposed_runtime_risk_scale,execution_risk_repair_scale,proposed_one_way_turnover,ordinary_rebalance,risk_rebalance_override,constraint_rebalance_override,constraint_repair_one_way,executed_constraint_maximum_error,max_participation,mean_participation
2024-10-17,-0.0012971576533942909,-0.0023140350174799822,-0.0014797692753426574,0.5084386820428457,1.0168773640856914,0.0010168773640856913,1,0,0,0.29699187584602749,0.2571556541232049,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.10990303957391724,0.099789512498433,0.099789512498433,0.099789512498433,0.14999999999999999,1,1,0.5084386820428457,True,False,False,0,0,0.0039178691399788202,0.0010086689365915627
2024-10-18,0.0030355424731608772,0.0021910260422432571,0.0011336840356133508,0.42225821545881004,0.84451643091762008,0.00084451643091762007,1,0,0,0.26341587870057814,0.20447860709494819,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.098630768777978592,0.088589190628353812,0.088589190628353812,0.088589190628353812,0.14999999999999999,1,1,0.42225821545881004,True,False,False,0,0,0.0012099586704641307,0.00070278526783770605
2024-10-21,-0.0052642723922557534,-0.0058802347958388122,-0.0018566164229777227,0.30798120179152932,0.61596240358305865,0.00061596240358305864,1,0,0,0.29999999999999999,0.26000000000000001,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.088971598107869351,0.088616628166060529,0.088616628166060529,0.088616628166060529,0.14999999999999999,1,1,0.30798120179152932,True,False,False,0,0,0.0032610758552484567,0.00075091134337187569
2024-10-22,0.0039765111332068816,0.0030855440915295174,-0.001271864473457951,0.44548352083868198,0.89096704167736396,0.00089096704167736403,1,-2.7755575615628914e-17,0,0.29999999999999999,0.22615448422777878,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.087466720228011663,0.089715819615045267,0.089715819615045267,0.089715819615045267,0.14999999999999999,1,1,0.44548352083868198,True,False,False,0,2.7755575615628914e-17,0.0053868726722144464,0.002330681343012691
2024-10-23,0.0035525046746352328,0.0035485439135127255,-0.0015452099581304186,0.0019803805612536134,0.0039607611225072267,3.9607611225072267e-06,0.9889175741213827,-5.5511151231257827e-17,0.011082425878617297,0.29639793229515365,0.22060771816062141,True,True,every-bars,1,dataset-start,dataset,mandate_constraint_override,constraint_repaired,True,60,0.088250067326296366,0.0888652547491183,0.0888652547491183,0.087870912810180127,0.14999999999999999,1,1,0.0049243268295116084,False,False,True,0.0019803805612536134,5.5511151231257827e-17,8.0151878179309178e-05,1.6767180042914809e-05
2024-10-24,0.0084369242853397676,0.0079997087379827005,-0.0003695119333802508,0.21860777367853335,0.43721554735706669,0.00043721554735706665,1,0,0,0.29999999999999999,0.24598152135936766,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.087337877288590285,0.096479680362619349,0.096479680362619349,0.096479680362619349,0.14999999999999999,1,1,0.21860777367853335,True,False,False,0,0,0.0029476773306079968,0.0011284103521757697
2024-10-25,-0.00032180852552120688,-0.00056999120952648617,-0.00036525026424951345,0.12409134200263962,0.24818268400527924,0.00024818268400527923,1,-5.5511151231257827e-17,0,0.29999999999999999,0.23962062052305394,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.096476592426602586,0.094523092269699766,0.094523092269699766,0.094523092269699766,0.14999999999999999,1,1,0.12409134200263962,True,False,False,4.163336342344337e-17,2.7755575615628914e-17,0.0023718222685507749,0.00063914054358086116
2024-10-28,0.0028456999560025529,0.0026038830111329079,-0.0017371497923694597,0.12090847243482257,0.24181694486964514,0.00024181694486964512,1,-5.5511151231257827e-17,0,0.29999999999999999,0.23708124502963282,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.09439854827352355,0.092326460537174235,0.092326460537174235,0.092326460537174235,0.14999999999999999,1,1,0.12090847243482257,True,False,False,4.163336342344337e-17,2.7755575615628914e-17,0.0015157276270016402,0.00047684927216773296
2024-10-29,0.0027940970790926718,0.0027912594541657991,0.0013920683151030973,0.0014188124634364439,0.0028376249268728879,2.8376249268728879e-06,0.99373612390048027,2.7755575615628914e-17,0.0062638760995197273,0.29820049558433687,0.23465685162867983,True,True,every-bars,1,dataset-start,dataset,mandate_constraint_override,constraint_repaired,True,60,0.092035484334989842,0.092331543851779649,0.092331543851779649,0.091788654920320928,0.14999999999999999,1,1,0.0020160954747951605,False,False,True,0.0014188124634364439,2.7755575615628914e-17,2.6037542389142231e-05,7.4847125255494992e-06
2024-10-30,-0.0076092161517116166,-0.0076120024635648988,0.00054188943731651562,0.0013931559266409863,0.0027863118532819725,2.7863118532819726e-06,0.99070053834501071,2.7755575615628914e-17,0.0092994616549892939,0.29771462510450281,0.23398706489989946,True,True,every-bars,1,dataset-start,dataset,mandate_constraint_override,constraint_repaired,True,60,0.092114107229004594,0.092389599633964883,0.092389599633964883,0.091869243942574799,0.14999999999999999,1,1,0.0097128588883025856,False,False,True,0.0013931559266409863,2.7755575615628914e-17,1.1268279795834296e-05,4.5644323559075395e-06
2024-10-31,0.0035565006326358085,0.0031527074984891859,-0.0015774071018390861,0.20189656707331138,0.40379313414662277,0.00040379313414662279,1,5.5511151231257827e-17,0,0.28776617745233363,0.23585464590172645,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.092523109146447471,0.091393604276197374,0.091393604276197374,0.091393604276197374,0.14999999999999999,1,1,0.20189656707331138,True,False,False,4.5102810375396984e-17,0,0.0040012027431921195,0.0014524806524286761
2024-11-01,-0.0028960011072246558,-0.0030854043133420814,0.00067240387711035377,0.094701603058712697,0.18940320611742539,0.00018940320611742539,1,0,0,0.29999999999999999,0.23769054652553054,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.091056223492931576,0.094470568181478393,0.094470568181478393,0.094470568181478393,0.14999999999999999,1,1,0.094701603058712697,True,False,False,0,0,0.0012452423775609063,0.00027393114255930468
2024-11-04,0.005508406713921026,0.005505502301632598,0.001307978576085278,0.001452206144213819,0.002904412288427638,2.9044122884276379e-06,0.99671696857487646,-5.5511151231257827e-17,0.0032830314251235393,0.29653568175966383,0.23560744255076532,True,True,every-bars,1,dataset-start,dataset,mandate_constraint_override,constraint_repaired,True,60,0.093651867676544209,0.093917275507501327,0.093917275507501327,0.093363074768336204,0.14999999999999999,1,1,0.0097322988606724573,False,False,True,0.001452206144213819,5.5511151231257827e-17,3.2577437977005022e-05,5.8022857210635475e-06
2024-11-05,-0.0079199940212876796,-0.0082954684763112338,-0.00035319761069581735,0.18773722751177752,0.37547445502355503,0.00037547445502355501,1,0,0,0.29999999999999999,0.26000000000000001,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.093103047074513043,0.097828689016717305,0.097828689016717305,0.097828689016717305,0.14999999999999999,1,1,0.18773722751177752,True,False,False,0,0,0.0078472400072490244,0.0018065458312813846
2024-11-06,0.00023089224549507317,-0.00037078312799631815,-0.00015631007367517002,0.30083768674569566,0.60167537349139133,0.00060167537349139133,1,0,0,0.29999999999999999,0.26000000000000001,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.099188407342001433,0.087769266723836573,0.087769266723836573,0.087769266723836573,0.14999999999999999,1,1,0.30083768674569566,True,False,False,0,0,0.0089014220910947472,0.0022785351838195294
2024-11-07,-0.0023804377249682543,-0.0031812861398828533,-0.00097842720573752362,0.40042420745729945,0.80084841491459891,0.00080084841491459894,1,0,0,0.29999999999999999,0.26000000000000001,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.086940233685812107,0.089653168028656569,0.089653168028656569,0.089653168028656569,0.14999999999999999,1,1,0.40042420745729945,True,False,False,0,0,0.0077512702181821384,0.002056936467056274
2024-11-08,-0.010725258518170409,-0.011459650627034504,-0.0007609915807068611,0.36719605443204772,0.73439210886409545,0.00073439210886409542,1,0,0,0.29999999999999999,0.23926108947455621,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.089357478385877223,0.092409285724843873,0.092409285724843873,0.092409285724843873,0.14999999999999999,1,1,0.36719605443204772,True,False,False,0,0,0.0051331900876588656,0.0021501941559992498
2024-11-11,0.0048462122827379241,0.0038647615081933121,6.9709154394988662e-05,0.49072538727230608,0.98145077454461216,0.00098145077454461207,0.99999999999999978,-5.5511151231257827e-17,2.2204460492503131e-16,0.28358879699451023,0.23450694935041705,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.094918075556481032,0.093414614989268951,0.093414614989268951,0.093414614989268951,0.14999999999999999,1,1,0.49072538727230608,True,False,False,4.8572257327350599e-17,2.7755575615628914e-17,0.0041058990577008672,0.001864121300711904
2024-11-12,0.00700418202757562,0.0066819103234768487,0.0015448443006366903,0.16113585204938588,0.32227170409877176,0.00032227170409877175,1,0,0,0.29780912111282232,0.25676961859849551,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.092808914423121808,0.10168000190082278,0.10168000190082278,0.10168000190082278,0.14999999999999999,1,1,0.16113585204938588,True,False,False,0,0,0.0020911205461460781,0.00058058335939295492
2024-11-13,0.0018257169845876827,0.0018187615199008599,0.00020561548799589489,0.0034777323434113661,0.0069554646868227321,6.9554646868227322e-06,0.989293376952044,-2.7755575615628914e-17,0.010706623047955999,0.29389586442979965,0.25114640006297134,True,True,every-bars,1,dataset-start,dataset,mandate_constraint_override,constraint_repaired,True,60,0.10166254593068115,0.10208265445638851,0.10208265445638851,0.10098387625230508,0.14999999999999999,1,1,0.011744453921423356,False,False,True,0.0034777323434113661,2.7755575615628914e-17,0.00011893768190390776,2.309478448744055e-05
2024-11-14,0.0022459526284226376,0.0020402387870291153,0.0006893055853434138,0.10285692069676104,0.20571384139352208,0.0002057138413935221,1,0,0,0.29999999999999999,0.25758871340454376,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.098160586119875062,0.098532171507194691,0.098532171507194691,0.098532171507194691,0.14999999999999999,1,1,0.10285692069676104,True,False,False,0,0,0.0012412975273484734,0.00036923408733798951
2024-11-15,0.018554041572348318,0.018348419798033276,0.0012748484379048926,0.10281088715752168,0.20562177431504336,0.00020562177431504339,1,0,0,0.28903578588977485,0.25435214568921338,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.098182723732517185,0.097991452295081119,0.097991452295081119,0.097991452295081119,0.14999999999999999,1,1,0.10281088715752168,True,False,False,0,0,0.0034967277810745967,0.00073657616388383355
2024-11-18,-0.0065769162736993266,-0.0067394974530401285,-0.00044682629778197708,0.081290589670401175,0.16258117934080235,0.00016258117934080235,1,-5.5511151231257827e-17,0,0.29999999999999999,0.25918693765963197,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.10270916365280915,0.10834215097298956,0.10834215097298956,0.10834215097298956,0.14999999999999999,1,1,0.081290589670401175,True,False,False,0,5.5511151231257827e-17,0.0011904880368636143,0.00033460893695650605
2024-11-19,-0.00011631959487258741,-0.00067079796017026751,-7.8434029237517465e-05,0.27723918264884007,0.55447836529768013,0.00055447836529768008,0.99999999999999978,0,2.2204460492503131e-16,0.29667427305402189,0.23383556567621466,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.10430440460175774,0.098703057895197732,0.098703057895197732,0.098703057895197732,0.14999999999999999,1,1,0.27723918264884007,True,False,False,4.163336342344337e-17,5.5511151231257827e-17,0.0053798177977022518,0.0019670062201483942
2024-11-20,0.0063899921617703911,0.0058680964281743299,-0.0011977510116822168,0.26094786679803061,0.52189573359606123,0.00052189573359606115,1,5.5511151231257827e-17,0,0.28068211879308208,0.21354502858601232,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.097758617819649452,0.097941251933619383,0.097941251933619383,0.097941251933619383,0.14999999999999999,1,1,0.26094786679803061,True,False,False,0,5.5511151231257827e-17,0.0022067615051944945,0.001156073818873269
2024-11-21,0.0023839729442964456,0.0023776235248750099,0.0017781863478094997,0.0031747097107178018,0.0063494194214356037,6.3494194214356034e-06,0.98780894884272663,1.1102230246251565e-16,0.012191051157273369,0.28062357603744398,0.20868858734407958,True,True,every-bars,1,dataset-start,dataset,mandate_constraint_override,constraint_repaired,True,60,0.097980907955559873,0.097913958421920744,0.097913958421920744,0.097271285623278456,0.14999999999999999,1,1,0.010432309043195084,False,False,True,0.0031747097107178018,1.1102230246251565e-16,5.2728227248500176e-05,1.4545800091464433e-05
2024-11-22,0.0013649208635022831,0.0010999103751111673,0.0018483794061604313,0.13250524419555787,0.26501048839111574,0.00026501048839111573,1,0,0,0.29999999999999999,0.26000000000000001,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.095205960666621417,0.10536913299944443,0.10536913299944443,0.10536913299944443,0.14999999999999999,1,1,0.13250524419555787,True,False,False,0,0,0.0029232190957748051,0.0009376431462433777
2024-11-25,0.002918709801655373,0.0027073249718102808,-0.00065029023338118242,0.10569241492254612,0.21138482984509224,0.00021138482984509225,1,0,0,0.29999999999999999,0.26000000000000001,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.10511967528538975,0.10411638843899707,0.10411638843899707,0.10411638843899707,0.14999999999999999,1,1,0.10569241492254612,True,False,False,0,0,0.0028243287236160018,0.00077009029799070207
2024-11-26,0.00011365934410354194,0.00011074912837705239,0.00053036156291865388,0.0014551078632447784,0.0029102157264895567,2.9102157264895569e-06,0.99598192550120812,0,0.0040180744987918793,0.29825399281954551,0.2575915729954063,True,True,every-bars,1,dataset-start,dataset,mandate_constraint_override,constraint_repaired,True,60,0.10223177389913354,0.10235234888429999,0.10235234888429999,0.10190294276793702,0.14999999999999999,1,1,0.0017516132460009964,False,False,True,0.0014551078632447784,0,1.8238675468115642e-05,4.2066631013555266e-06
2024-11-27,-0.0072593073578695122,-0.0076249116319660141,0.00018012206594704891,0.18280213704825102,0.36560427409650204,0.00036560427409650201,1,-5.5511151231257827e-17,0,0.29999999999999999,0.23895880844244366,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.10162035120762233,0.095793488836965549,0.095793488836965549,0.095793488836965549,0.14999999999999999,1,1,0.18280213704825102,True,False,False,0,5.5511151231257827e-17,0.0065129842034937066,0.0015165683844946428
2024-11-28,-0.0029930363337721793,-0.0033622362311444996,0.0018563035856199823,0.18459994868616014,0.36919989737232028,0.00036919989737232029,1,0,0,0.29999999999999999,0.24228929603483249,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.097023325725560383,0.092829009424396064,0.092829009424396064,0.092829009424396064,0.14999999999999999,1,1,0.18459994868616014,True,False,False,0,0,0.003341667843001917,0.00081930698791625402
2024-11-29,-0.0021110592875230867,-0.0021141454106766676,-0.00013279399033305753,0.0015430615767904783,0.0030861231535809566,3.0861231535809566e-06,1,-5.5511151231257827e-17,0,0.29989996772214073,0.24188365344999846,True,True,every-bars,1,dataset-start,dataset,mandate_constraint_override,constraint_repaired,True,60,0.092614832039303305,0.091865062737401373,0.091865062737401373,0.092277240371075084,0.14999999999999999,1,1,0.0069763704406905803,False,False,True,0.0015430615767904783,5.5511151231257827e-17,4.3199282333951476e-05,7.4992817228181973e-06
2024-12-02,0.0022575032207822593,0.0013612038779121931,0.0014107454107209296,0.44814967143503315,0.8962993428700663,0.00089629934287006636,1,0,0,0.29999999999999999,0.24537241742471771,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.091874343845038439,0.093866151301599088,0.093866151301599088,0.093866151301599088,0.14999999999999999,1,1,0.44814967143503315,True,False,False,0,0,0.0053991787261695708,0.0020876359358647368
2024-12-03,0.0082031795065122468,0.0074049902693125178,-0.00032156823231395897,0.3990946185998645,0.79818923719972901,0.00079818923719972897,1,3.4694469519536142e-17,0,0.25442845122651697,0.20908427425264078,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.094020853274142904,0.085603007953049176,0.085603007953049176,0.085603007953049176,0.14999999999999999,1,1,0.3990946185998645,True,False,False,4.5102810375396984e-17,2.7755575615628914e-17,0.0063926756317182953,0.0025016264447737611
2024-12-04,0.0030627863992332984,0.0027438749146569382,0.00014059445637530174,0.15945574228818013,0.31891148457636026,0.00031891148457636028,1,5.5511151231257827e-17,0,0.29999999999999999,0.25984177342682163,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.086410965780261279,0.10098860351333519,0.10098860351333519,0.10098860351333519,0.14999999999999999,1,1,0.15945574228818013,True,False,False,0,5.5511151231257827e-17,0.0022576015282540136,0.0008006892048996857
2024-12-05,0.00091074691173570488,0.00031179717652737762,-8.5609214557599145e-05,0.29947486760416364,0.59894973520832728,0.00059894973520832726,1,0,0,0.29999999999999999,0.26000000000000001,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.10094032415294941,0.10124010089795105,0.10124010089795105,0.10124010089795105,0.14999999999999999,1,1,0.29947486760416364,True,False,False,0,0,0.0056648962504588264,0.0017740314323359439
2024-12-06,0.0031063162394696893,0.00310540632126315,0.0026995074393354832,0.0004549591032695921,0.0009099182065391842,9.0991820653918416e-07,0.99801135766695726,0,0.001988642333042745,0.29982011542379711,0.2588171803539408,True,True,every-bars,1,dataset-start,dataset,mandate_constraint_override,constraint_repaired,True,60,0.097619124986436281,0.097722024141447594,0.097722024141447594,0.097528335589429221,0.14999999999999999,1,1,0.0016904831205440951,False,False,True,0.0004549591032695921,0,6.6446634832752212e-06,2.1973946600318159e-06
2024-12-09,0.0050434654834793056,0.0050379734039715622,0.00088658135336559341,0.002746039753871804,0.005492079507743608,5.4920795077436083e-06,0.99396147916081545,2.7755575615628914e-17,0.0060385208391845469,0.29999999999999999,0.25713128062024798,True,True,every-bars,1,dataset-start,dataset,mandate_constraint_override,constraint_repaired,True,60,0.09702172438785113,0.0968424642778829,0.0968424642778829,0.096460544896948677,0.14999999999999999,1,1,0.0060709371194259398,False,False,True,0.002746039753871804,2.7755575615628914e-17,6.7061049475945653e-05,1.8683788887365545e-05
2024-12-10,0.011027820227938422,0.010843701508938824,0.0011031315656018039,0.092059359499799362,0.18411871899959872,0.00018411871899959872,0.99999999999999989,0,1.1102230246251565e-16,0.29999999999999999,0.25821432087870344,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.096439798257105677,0.099017648245083981,0.099017648245083981,0.099017648245083981,0.14999999999999999,1,1,0.092059359499799362,True,False,False,0,0,0.001494161490879979,0.00036633003638819568
2024-12-11,-0.0053880936982448578,-0.0056772931669200992,0.000718323130995698,0.14459973433762069,0.28919946867524138,0.00028919946867524138,1,0,0,0.28877879165794729,0.23522612086298189,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.10014097154729233,0.10294762453841834,0.10294762453841834,0.10294762453841834,0.14999999999999999,1,1,0.14459973433762069,True,False,False,0,0,0.0021072332654957036,0.00052645384558066752
2024-12-12,-0.0072568082974205587,-0.0077629288217485829,0.0015112383846116648,0.25306026216401228,0.50612052432802457,0.00050612052432802456,0.99999999999999989,1.3877787807814457e-17,1.1102230246251565e-16,0.29999999999999999,0.24199732835577464,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.1012747179580796,0.090960651678756541,0.090960651678756541,0.090960651678756541,0.14999999999999999,1,1,0.25306026216401228,True,False,False,0,1.3877787807814457e-17,0.002216985138480905,0.0010698457386000969
2024-12-13,0.012539516405637071,0.012531110126497262,-0.00048272578911617912,0.004203139569904861,0.008406279139809722,8.4062791398097221e-06,0.99931506308647677,2.7755575615628914e-17,0.00068493691352322639,0.29999999999999999,0.24213588168074074,True,True,every-bars,1,dataset-start,dataset,mandate_constraint_override,constraint_repaired,True,60,0.093012402026930036,0.091667360446983037,0.091667360446983037,0.092289022019824085,0.14999999999999999,1,1,0.0091993672510940552,False,False,True,0.004203139569904861,2.7755575615628914e-17,8.0884777155677031e-05,2.2451958971376215e-05
2024-12-16,-0.0095703360578482805,-0.0095827202820711038,-5.1513709245091578e-05,0.0061921121114119487,0.012384224222823897,1.2384224222823897e-05,0.97246335021538499,-3.4694469519536142e-17,0.027536649784615008,0.28965589766661637,0.22788473905278317,True,True,every-bars,1,dataset-start,dataset,mandate_constraint_override,constraint_repaired,True,60,0.087960083826220711,0.087597687725405632,0.087597687725405632,0.086788054857102934,0.14999999999999999,1,1,0.018210076943117607,False,False,True,0.0061921121114119487,3.4694469519536142e-17,0.00023847211251452321,4.6640338954226314e-05
2024-12-17,-0.0019437574802201763,-0.0024190149000512732,0.0027505131115990547,0.23762870991554852,0.47525741983109704,0.00047525741983109706,1,0,0,0.29999999999999999,0.26000000000000001,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.090568017957411581,0.089982582803345521,0.089982582803345521,0.089982582803345521,0.14999999999999999,1,1,0.23762870991554852,True,False,False,0,0,0.0024091035401718397,0.0012282814298296748
2024-12-18,-0.0066596502663799689,-0.0070635946676885731,-0.0014362939652728575,0.20197220065430194,0.40394440130860387,0.00040394440130860385,1,0,0,0.29999999999999999,0.26000000000000001,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.089322466722508126,0.086676831348270533,0.086676831348270533,0.086676831348270533,0.14999999999999999,1,1,0.20197220065430194,True,False,False,0,0,0.0026599492442310351,0.00066964348154050987
2024-12-19,-0.015046875819002596,-0.016072969871203727,-0.00042754438507382658,0.51304702610056541,1.0260940522011308,0.0010260940522011308,1,0,0,0.29999999999999999,0.25796334310227054,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.086840298708074928,0.097563001679741995,0.097563001679741995,0.097563001679741995,0.14999999999999999,1,1,0.51304702610056541,True,False,False,0,0,0.0032077865722712827,0.0010008181624004821
2024-12-20,-0.00032867455721183423,-0.001621179892980564,0.0039260263635273827,0.64625266788436486,1.2925053357687297,0.0012925053357687297,1,5.5511151231257827e-17,0,0.29999999999999999,0.22963115887063484,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.10141715317023904,0.0788652247020456,0.0788652247020456,0.0788652247020456,0.14999999999999999,1,1,0.64625266788436486,True,False,False,0,5.5511151231257827e-17,0.0033970817429891855,0.0011364457569252165
2024-12-23,-0.010925945936460081,-0.011804829363177838,0.00047000419285873424,0.43944171335887894,0.87888342671775788,0.00087888342671775792,1,0,0,0.29999999999999999,0.26000000000000001,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.075213971186999698,0.10263432147639059,0.10263432147639059,0.10263432147639059,0.14999999999999999,1,1,0.43944171335887894,True,False,False,0,0,0.0016962888783014166,0.00069675304856168911
2024-12-24,0.0024472818957573515,0.0019503955794619391,0.00018300314846079552,0.24844315814770618,0.49688631629541236,0.00049688631629541237,0.99999999999999989,2.7755575615628914e-17,1.1102230246251565e-16,0.29999999999999999,0.23718752323529024,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.10683663730238749,0.085056214730731508,0.085056214730731508,0.085056214730731508,0.14999999999999999,1,1,0.24844315814770618,True,False,False,0,2.7755575615628914e-17,0.0011374032313405881,0.0003169286817594073
2024-12-25,-0.0042479719119054831,-0.0050764064030447611,0.0031735152940723381,0.41421724556963913,0.82843449113927825,0.0008284344911392783,1,2.7755575615628914e-17,0,0.29999999999999999,0.2309549775791758,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.084270594774401478,0.10992657637686987,0.10992657637686987,0.10992657637686987,0.14999999999999999,1,1,0.41421724556963913,True,False,False,0,2.7755575615628914e-17,0.0014128868543528508,0.00047278589177412116
2024-12-26,0.001297252679160577,0.0004448718163529322,0.0012252768119476729,0.4261904314038224,0.8523808628076448,0.0008523808628076448,0.99999999999999989,-1.1102230246251565e-16,1.1102230246251565e-16,0.28254392390655292,0.23006958089521956,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.11020265706557178,0.087742038104609191,0.087742038104609191,0.087742038104609191,0.14999999999999999,1,1,0.4261904314038224,True,False,False,4.163336342344337e-17,0,0.0062160802892124506,0.0013072044936510692
2024-12-27,0.0059830226793081351,0.0050896569104370189,0.0027875524413269828,0.44668288443555798,0.89336576887111596,0.00089336576887111589,0.99999999999999978,-1.1102230246251565e-16,2.2204460492503131e-16,0.29999999999999999,0.23227999238531355,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.088086028695439494,0.094728998960476596,0.094728998960476596,0.094728998960476596,0.14999999999999999,1,1,0.44668288443555798,True,False,False,5.5511151231257827e-17,0,0.0015995070273762417,0.00054429540154223781
2024-12-30,0.0037764532446405486,0.0037705058056237617,-0.00072695916577501297,0.002973719508393393,0.005947439016786786,5.9474390167867861e-06,0.99045157793819727,0,0.0095484220618027305,0.29457286758516205,0.22739234097370598,True,True,every-bars,1,dataset-start,dataset,mandate_constraint_override,constraint_repaired,True,60,0.094212242666641452,0.096156167464773373,0.096156167464773373,0.093751185382122404,0.14999999999999999,1,1,0.020625640263021914,False,False,True,0.002973719508393393,0,1.9543475399875867e-05,6.2296283651353016e-06
2024-12-31,0.011176173664865797,0.011026718189526614,0.0027691449974355424,0.074727737669591274,0.14945547533918255,0.00014945547533918256,1,0,0,0.29999999999999999,0.26000000000000001,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.092493935535227279,0.09614896341549789,0.09614896341549789,0.09614896341549789,0.14999999999999999,1,1,0.074727737669591274,True,False,False,0,0,0.00056997963229067498,0.00014170499903533353
2025-01-01,0.0055529187043377266,0.005541866056979196,0.00038223440842612621,0.0055263236792651715,0.011052647358530343,1.1052647358530342e-05,0.97868498306630769,0,0.02131501693369231,0.29399647784192495,0.24874530022269514,True,True,every-bars,1,dataset-start,dataset,mandate_constraint_override,constraint_repaired,True,60,0.096675767575690866,0.1012277744863888,0.1012277744863888,0.09570022792125292,0.14999999999999999,1,1,0.046790811034735993,False,False,True,0.0055263236792651715,0,4.4556728977301773e-05,1.0979223127437207e-05
2025-01-02,-0.00010523700053149182,-0.00011075925460787867,-7.3823068786874879e-05,0.0027611270381934228,0.0055222540763868455,5.5222540763868454e-06,0.96370603654677334,0,0.036293963453226663,0.28756880713986949,0.24070602561832219,True,True,every-bars,1,dataset-start,dataset,mandate_constraint_override,constraint_repaired,True,60,0.094830765332698394,0.097879594398840114,0.097879594398840114,0.094347163585442193,0.14999999999999999,1,1,0.015385854688419937,False,False,True,0.0027611270381934228,0,2.9629021665351368e-05,6.712872884459933e-06
